cohort,model,id,fit_id,term,issue,target,basis,current,actual,prediction_price,prediction_delta,delta_source,actual_delta,saved_direction,actual_class
secondary84,always_down,canonical_calculation|12|7|2026-08-18|14,frozen_transfer|7|14|2026-07-27,12,2026-08-18,2026-09-01,canonical_calculation,11.35,11.2,,,direction_only_control,-0.1500,,down
secondary84,always_down,canonical_calculation|12|7|2026-08-19|14,frozen_transfer|7|14|2026-07-27,12,2026-08-19,2026-09-02,canonical_calculation,11.29,11.2,,,direction_only_control,-0.0900,,flat
secondary84,always_down,canonical_calculation|12|7|2026-08-20|14,frozen_transfer|7|14|2026-07-27,12,2026-08-20,2026-09-03,canonical_calculation,11.32,11.2875,,,direction_only_control,-0.0325,,flat
secondary84,always_down,canonical_calculation|12|7|2026-08-21|14,frozen_transfer|7|14|2026-07-27,12,2026-08-21,2026-09-04,canonical_calculation,11.2438,11.3284,,,direction_only_control,0.0846,,flat
secondary84,always_down,canonical_calculation|12|7|2026-08-22|14,frozen_transfer|7|14|2026-07-27,12,2026-08-22,2026-09-05,canonical_calculation,11.2438,11.3284,,,direction_only_control,0.0846,,flat
secondary84,always_down,canonical_calculation|12|7|2026-08-23|14,frozen_transfer|7|14|2026-07-27,12,2026-08-23,2026-09-06,canonical_calculation,11.2438,11.3284,,,direction_only_control,0.0846,,flat
secondary84,always_down,canonical_calculation|12|7|2026-08-24|14,frozen_transfer|7|14|2026-07-27,12,2026-08-24,2026-09-07,canonical_calculation,11.2438,11.3284,,,direction_only_control,0.0846,,flat
secondary84,always_down,canonical_calculation|12|7|2026-08-25|14,frozen_transfer|7|14|2026-07-27,12,2026-08-25,2026-09-08,canonical_calculation,11.2888,11.4,,,direction_only_control,0.1112,,flat
secondary84,always_down,canonical_calculation|12|7|2026-08-26|14,frozen_transfer|7|14|2026-07-27,12,2026-08-26,2026-09-09,canonical_calculation,11.29,11.49,,,direction_only_control,0.2000,,up
secondary84,always_down,canonical_calculation|12|7|2026-08-27|14,frozen_transfer|7|14|2026-07-27,12,2026-08-27,2026-09-10,canonical_calculation,11.2888,11.85,,,direction_only_control,0.5612,,up
secondary84,always_down,canonical_calculation|12|7|2026-08-28|14,frozen_transfer|7|14|2026-07-27,12,2026-08-28,2026-09-11,canonical_calculation,11.2,11.8,,,direction_only_control,0.6000,,up
secondary84,always_down,canonical_calculation|12|7|2026-08-29|14,frozen_transfer|7|14|2026-07-27,12,2026-08-29,2026-09-12,canonical_calculation,11.2,11.9409,,,direction_only_control,0.7409,,up
secondary84,always_down,canonical_calculation|12|7|2026-08-30|14,frozen_transfer|7|14|2026-07-27,12,2026-08-30,2026-09-13,canonical_calculation,11.2,11.9409,,,direction_only_control,0.7409,,up
secondary84,always_down,canonical_calculation|24|7|2026-08-03|14,frozen_transfer|7|14|2026-07-27,24,2026-08-03,2026-08-17,canonical_calculation,9.88,10.0,,,direction_only_control,0.1200,,flat
secondary84,always_down,canonical_calculation|24|7|2026-08-04|14,frozen_transfer|7|14|2026-07-27,24,2026-08-04,2026-08-18,canonical_calculation,9.8588,10.0125,,,direction_only_control,0.1537,,up
secondary84,always_down,canonical_calculation|24|7|2026-08-05|14,frozen_transfer|7|14|2026-07-27,24,2026-08-05,2026-08-19,canonical_calculation,9.99,10.0125,,,direction_only_control,0.0225,,flat
secondary84,always_down,canonical_calculation|24|7|2026-08-06|14,frozen_transfer|7|14|2026-07-27,24,2026-08-06,2026-08-20,canonical_calculation,10.0163,10.0288,,,direction_only_control,0.0125,,flat
secondary84,always_down,canonical_calculation|24|7|2026-08-07|14,frozen_transfer|7|14|2026-07-27,24,2026-08-07,2026-08-21,canonical_calculation,10.0,9.995,,,direction_only_control,-0.0050,,flat
secondary84,always_down,canonical_calculation|24|7|2026-08-08|14,frozen_transfer|7|14|2026-07-27,24,2026-08-08,2026-08-22,canonical_calculation,10.0,9.995,,,direction_only_control,-0.0050,,flat
secondary84,always_down,canonical_calculation|24|7|2026-08-09|14,frozen_transfer|7|14|2026-07-27,24,2026-08-09,2026-08-23,canonical_calculation,10.0,9.995,,,direction_only_control,-0.0050,,flat
secondary84,always_down,canonical_calculation|24|7|2026-08-10|14,frozen_transfer|7|14|2026-07-27,24,2026-08-10,2026-08-24,canonical_calculation,10.0,9.995,,,direction_only_control,-0.0050,,flat
secondary84,always_down,canonical_calculation|24|7|2026-08-11|14,frozen_transfer|7|14|2026-07-27,24,2026-08-11,2026-08-25,canonical_calculation,10.0,9.995,,,direction_only_control,-0.0050,,flat
secondary84,always_down,canonical_calculation|24|7|2026-08-12|14,frozen_transfer|7|14|2026-07-27,24,2026-08-12,2026-08-26,canonical_calculation,10.0,10.0125,,,direction_only_control,0.0125,,flat
secondary84,always_down,canonical_calculation|24|7|2026-08-13|14,frozen_transfer|7|14|2026-07-27,24,2026-08-13,2026-08-27,canonical_calculation,10.0,10.0125,,,direction_only_control,0.0125,,flat
secondary84,always_down,canonical_calculation|24|7|2026-08-14|14,frozen_transfer|7|14|2026-07-27,24,2026-08-14,2026-08-28,canonical_calculation,10.0,10.0125,,,direction_only_control,0.0125,,flat
secondary84,always_down,canonical_calculation|24|7|2026-08-15|14,frozen_transfer|7|14|2026-07-27,24,2026-08-15,2026-08-29,canonical_calculation,10.0,10.0125,,,direction_only_control,0.0125,,flat
secondary84,always_down,canonical_calculation|24|7|2026-08-16|14,frozen_transfer|7|14|2026-07-27,24,2026-08-16,2026-08-30,canonical_calculation,10.0,10.0125,,,direction_only_control,0.0125,,flat
secondary84,always_down,canonical_calculation|24|7|2026-08-17|14,frozen_transfer|7|14|2026-07-27,24,2026-08-17,2026-08-31,canonical_calculation,10.0,10.0125,,,direction_only_control,0.0125,,flat
secondary84,always_down,canonical_calculation|24|7|2026-08-18|14,frozen_transfer|7|14|2026-07-27,24,2026-08-18,2026-09-01,canonical_calculation,10.0125,10.0,,,direction_only_control,-0.0125,,flat
secondary84,always_down,canonical_calculation|24|7|2026-08-19|14,frozen_transfer|7|14|2026-07-27,24,2026-08-19,2026-09-02,canonical_calculation,10.0125,10.0,,,direction_only_control,-0.0125,,flat
secondary84,always_down,canonical_calculation|24|7|2026-08-20|14,frozen_transfer|7|14|2026-07-27,24,2026-08-20,2026-09-03,canonical_calculation,10.0288,10.0325,,,direction_only_control,0.0037,,flat
secondary84,always_down,canonical_calculation|24|7|2026-08-21|14,frozen_transfer|7|14|2026-07-27,24,2026-08-21,2026-09-04,canonical_calculation,9.995,10.0392,,,direction_only_control,0.0442,,flat
secondary84,always_down,canonical_calculation|24|7|2026-08-22|14,frozen_transfer|7|14|2026-07-27,24,2026-08-22,2026-09-05,canonical_calculation,9.995,10.0325,,,direction_only_control,0.0375,,flat
secondary84,always_down,canonical_calculation|24|7|2026-08-23|14,frozen_transfer|7|14|2026-07-27,24,2026-08-23,2026-09-06,canonical_calculation,9.995,10.0325,,,direction_only_control,0.0375,,flat
secondary84,always_down,canonical_calculation|24|7|2026-08-24|14,frozen_transfer|7|14|2026-07-27,24,2026-08-24,2026-09-07,canonical_calculation,9.995,10.0392,,,direction_only_control,0.0442,,flat
secondary84,always_down,canonical_calculation|24|7|2026-08-25|14,frozen_transfer|7|14|2026-07-27,24,2026-08-25,2026-09-08,canonical_calculation,9.995,10.1219,,,direction_only_control,0.1269,,flat
secondary84,always_down,canonical_calculation|24|7|2026-08-26|14,frozen_transfer|7|14|2026-07-27,24,2026-08-26,2026-09-09,canonical_calculation,10.0125,10.18,,,direction_only_control,0.1675,,up
secondary84,always_down,canonical_calculation|24|7|2026-08-27|14,frozen_transfer|7|14|2026-07-27,24,2026-08-27,2026-09-10,canonical_calculation,10.0125,10.2,,,direction_only_control,0.1875,,up
secondary84,always_down,canonical_calculation|24|7|2026-08-28|14,frozen_transfer|7|14|2026-07-27,24,2026-08-28,2026-09-11,canonical_calculation,10.0125,10.35,,,direction_only_control,0.3375,,up
secondary84,always_down,canonical_calculation|24|7|2026-08-29|14,frozen_transfer|7|14|2026-07-27,24,2026-08-29,2026-09-12,canonical_calculation,10.0125,10.56,,,direction_only_control,0.5475,,up
secondary84,always_down,canonical_calculation|24|7|2026-08-30|14,frozen_transfer|7|14|2026-07-27,24,2026-08-30,2026-09-13,canonical_calculation,10.0125,10.56,,,direction_only_control,0.5475,,up
secondary84,always_down,canonical_calculation|6|7|2026-08-03|14,frozen_transfer|7|14|2026-07-27,6,2026-08-03,2026-08-17,canonical_calculation,12.1375,13.8,,,direction_only_control,1.6625,,up
secondary84,always_down,canonical_calculation|6|7|2026-08-04|14,frozen_transfer|7|14|2026-07-27,6,2026-08-04,2026-08-18,canonical_calculation,12.1646,13.8,,,direction_only_control,1.6354,,up
secondary84,always_down,canonical_calculation|6|7|2026-08-05|14,frozen_transfer|7|14|2026-07-27,6,2026-08-05,2026-08-19,canonical_calculation,12.64,13.85,,,direction_only_control,1.2100,,up
secondary84,always_down,canonical_calculation|6|7|2026-08-06|14,frozen_transfer|7|14|2026-07-27,6,2026-08-06,2026-08-20,canonical_calculation,12.64,13.8,,,direction_only_control,1.1600,,up
secondary84,always_down,canonical_calculation|6|7|2026-08-07|14,frozen_transfer|7|14|2026-07-27,6,2026-08-07,2026-08-21,canonical_calculation,12.64,13.795,,,direction_only_control,1.1550,,up
secondary84,always_down,canonical_calculation|6|7|2026-08-08|14,frozen_transfer|7|14|2026-07-27,6,2026-08-08,2026-08-22,canonical_calculation,13.195,13.795,,,direction_only_control,0.6000,,up
secondary84,always_down,canonical_calculation|6|7|2026-08-09|14,frozen_transfer|7|14|2026-07-27,6,2026-08-09,2026-08-23,canonical_calculation,13.195,13.795,,,direction_only_control,0.6000,,up
secondary84,always_down,canonical_calculation|6|7|2026-08-10|14,frozen_transfer|7|14|2026-07-27,6,2026-08-10,2026-08-24,canonical_calculation,13.195,13.795,,,direction_only_control,0.6000,,up
secondary84,always_down,canonical_calculation|6|7|2026-08-11|14,frozen_transfer|7|14|2026-07-27,6,2026-08-11,2026-08-25,canonical_calculation,13.25,13.795,,,direction_only_control,0.5450,,up
secondary84,always_down,canonical_calculation|6|7|2026-08-12|14,frozen_transfer|7|14|2026-07-27,6,2026-08-12,2026-08-26,canonical_calculation,13.25,13.795,,,direction_only_control,0.5450,,up
secondary84,always_down,canonical_calculation|6|7|2026-08-13|14,frozen_transfer|7|14|2026-07-27,6,2026-08-13,2026-08-27,canonical_calculation,13.25,13.795,,,direction_only_control,0.5450,,up
secondary84,always_down,canonical_calculation|6|7|2026-08-14|14,frozen_transfer|7|14|2026-07-27,6,2026-08-14,2026-08-28,canonical_calculation,13.25,13.785,,,direction_only_control,0.5350,,up
secondary84,always_down,canonical_calculation|6|7|2026-08-15|14,frozen_transfer|7|14|2026-07-27,6,2026-08-15,2026-08-29,canonical_calculation,13.8,13.85,,,direction_only_control,0.0500,,flat
secondary84,always_down,canonical_calculation|6|7|2026-08-16|14,frozen_transfer|7|14|2026-07-27,6,2026-08-16,2026-08-30,canonical_calculation,13.8,13.85,,,direction_only_control,0.0500,,flat
secondary84,always_down,canonical_calculation|6|7|2026-08-17|14,frozen_transfer|7|14|2026-07-27,6,2026-08-17,2026-08-31,canonical_calculation,13.8,13.85,,,direction_only_control,0.0500,,flat
secondary84,always_down,canonical_calculation|6|7|2026-08-18|14,frozen_transfer|7|14|2026-07-27,6,2026-08-18,2026-09-01,canonical_calculation,13.8,13.82,,,direction_only_control,0.0200,,flat
secondary84,always_down,canonical_calculation|6|7|2026-08-19|14,frozen_transfer|7|14|2026-07-27,6,2026-08-19,2026-09-02,canonical_calculation,13.85,13.82,,,direction_only_control,-0.0300,,flat
secondary84,always_down,canonical_calculation|6|7|2026-08-20|14,frozen_transfer|7|14|2026-07-27,6,2026-08-20,2026-09-03,canonical_calculation,13.8,13.975,,,direction_only_control,0.1750,,up
secondary84,always_down,canonical_calculation|6|7|2026-08-21|14,frozen_transfer|7|14|2026-07-27,6,2026-08-21,2026-09-04,canonical_calculation,13.795,14.0342,,,direction_only_control,0.2392,,up
secondary84,always_down,canonical_calculation|6|7|2026-08-22|14,frozen_transfer|7|14|2026-07-27,6,2026-08-22,2026-09-05,canonical_calculation,13.795,14.0342,,,direction_only_control,0.2392,,up
secondary84,always_down,canonical_calculation|6|7|2026-08-23|14,frozen_transfer|7|14|2026-07-27,6,2026-08-23,2026-09-06,canonical_calculation,13.795,14.0342,,,direction_only_control,0.2392,,up
secondary84,always_down,canonical_calculation|6|7|2026-08-24|14,frozen_transfer|7|14|2026-07-27,6,2026-08-24,2026-09-07,canonical_calculation,13.795,14.0342,,,direction_only_control,0.2392,,up
secondary84,always_down,canonical_calculation|6|7|2026-08-25|14,frozen_transfer|7|14|2026-07-27,6,2026-08-25,2026-09-08,canonical_calculation,13.795,14.465,,,direction_only_control,0.6700,,up
secondary84,always_down,canonical_calculation|6|7|2026-08-26|14,frozen_transfer|7|14|2026-07-27,6,2026-08-26,2026-09-09,canonical_calculation,13.795,14.465,,,direction_only_control,0.6700,,up
secondary84,always_down,canonical_calculation|6|7|2026-08-27|14,frozen_transfer|7|14|2026-07-27,6,2026-08-27,2026-09-10,canonical_calculation,13.795,14.43,,,direction_only_control,0.6350,,up
secondary84,always_down,canonical_calculation|6|7|2026-08-28|14,frozen_transfer|7|14|2026-07-27,6,2026-08-28,2026-09-11,canonical_calculation,13.785,14.465,,,direction_only_control,0.6800,,up
secondary84,always_down,canonical_calculation|6|7|2026-08-29|14,frozen_transfer|7|14|2026-07-27,6,2026-08-29,2026-09-12,canonical_calculation,13.85,14.5294,,,direction_only_control,0.6794,,up
secondary84,always_down,canonical_calculation|6|7|2026-08-30|14,frozen_transfer|7|14|2026-07-27,6,2026-08-30,2026-09-13,canonical_calculation,13.85,14.5294,,,direction_only_control,0.6794,,up
secondary84,always_up,canonical_calculation|12|7|2026-08-03|14,frozen_transfer|7|14|2026-07-27,12,2026-08-03,2026-08-17,canonical_calculation,10.99,11.32,,,direction_only_control,0.3300,,up
secondary84,always_up,canonical_calculation|12|7|2026-08-04|14,frozen_transfer|7|14|2026-07-27,12,2026-08-04,2026-08-18,canonical_calculation,10.99,11.35,,,direction_only_control,0.3600,,up
secondary84,always_up,canonical_calculation|12|7|2026-08-05|14,frozen_transfer|7|14|2026-07-27,12,2026-08-05,2026-08-19,canonical_calculation,10.99,11.29,,,direction_only_control,0.3000,,up
secondary84,always_up,canonical_calculation|12|7|2026-08-06|14,frozen_transfer|7|14|2026-07-27,12,2026-08-06,2026-08-20,canonical_calculation,11.16,11.32,,,direction_only_control,0.1600,,up
secondary84,always_up,canonical_calculation|12|7|2026-08-07|14,frozen_transfer|7|14|2026-07-27,12,2026-08-07,2026-08-21,canonical_calculation,11.33,11.2438,,,direction_only_control,-0.0862,,flat
secondary84,always_up,canonical_calculation|12|7|2026-08-08|14,frozen_transfer|7|14|2026-07-27,12,2026-08-08,2026-08-22,canonical_calculation,11.33,11.2438,,,direction_only_control,-0.0862,,flat
secondary84,always_up,canonical_calculation|12|7|2026-08-09|14,frozen_transfer|7|14|2026-07-27,12,2026-08-09,2026-08-23,canonical_calculation,11.33,11.2438,,,direction_only_control,-0.0862,,flat
secondary84,always_up,canonical_calculation|12|7|2026-08-10|14,frozen_transfer|7|14|2026-07-27,12,2026-08-10,2026-08-24,canonical_calculation,11.33,11.2438,,,direction_only_control,-0.0862,,flat
secondary84,always_up,canonical_calculation|12|7|2026-08-11|14,frozen_transfer|7|14|2026-07-27,12,2026-08-11,2026-08-25,canonical_calculation,11.32,11.2888,,,direction_only_control,-0.0312,,flat
secondary84,always_up,canonical_calculation|12|7|2026-08-12|14,frozen_transfer|7|14|2026-07-27,12,2026-08-12,2026-08-26,canonical_calculation,11.32,11.29,,,direction_only_control,-0.0300,,flat
secondary84,always_up,canonical_calculation|12|7|2026-08-13|14,frozen_transfer|7|14|2026-07-27,12,2026-08-13,2026-08-27,canonical_calculation,11.32,11.2888,,,direction_only_control,-0.0312,,flat
secondary84,always_up,canonical_calculation|12|7|2026-08-14|14,frozen_transfer|7|14|2026-07-27,12,2026-08-14,2026-08-28,canonical_calculation,11.32,11.2,,,direction_only_control,-0.1200,,flat
secondary84,always_up,canonical_calculation|12|7|2026-08-15|14,frozen_transfer|7|14|2026-07-27,12,2026-08-15,2026-08-29,canonical_calculation,11.32,11.2,,,direction_only_control,-0.1200,,flat
secondary84,always_up,canonical_calculation|12|7|2026-08-16|14,frozen_transfer|7|14|2026-07-27,12,2026-08-16,2026-08-30,canonical_calculation,11.32,11.2,,,direction_only_control,-0.1200,,flat
secondary84,always_up,canonical_calculation|12|7|2026-08-17|14,frozen_transfer|7|14|2026-07-27,12,2026-08-17,2026-08-31,canonical_calculation,11.32,11.2,,,direction_only_control,-0.1200,,flat
secondary84,always_up,canonical_calculation|12|7|2026-08-18|14,frozen_transfer|7|14|2026-07-27,12,2026-08-18,2026-09-01,canonical_calculation,11.35,11.2,,,direction_only_control,-0.1500,,down
secondary84,always_up,canonical_calculation|12|7|2026-08-19|14,frozen_transfer|7|14|2026-07-27,12,2026-08-19,2026-09-02,canonical_calculation,11.29,11.2,,,direction_only_control,-0.0900,,flat
secondary84,always_up,canonical_calculation|12|7|2026-08-20|14,frozen_transfer|7|14|2026-07-27,12,2026-08-20,2026-09-03,canonical_calculation,11.32,11.2875,,,direction_only_control,-0.0325,,flat
secondary84,always_up,canonical_calculation|12|7|2026-08-21|14,frozen_transfer|7|14|2026-07-27,12,2026-08-21,2026-09-04,canonical_calculation,11.2438,11.3284,,,direction_only_control,0.0846,,flat
secondary84,always_up,canonical_calculation|12|7|2026-08-22|14,frozen_transfer|7|14|2026-07-27,12,2026-08-22,2026-09-05,canonical_calculation,11.2438,11.3284,,,direction_only_control,0.0846,,flat
secondary84,always_up,canonical_calculation|12|7|2026-08-23|14,frozen_transfer|7|14|2026-07-27,12,2026-08-23,2026-09-06,canonical_calculation,11.2438,11.3284,,,direction_only_control,0.0846,,flat
secondary84,always_up,canonical_calculation|12|7|2026-08-24|14,frozen_transfer|7|14|2026-07-27,12,2026-08-24,2026-09-07,canonical_calculation,11.2438,11.3284,,,direction_only_control,0.0846,,flat
secondary84,always_up,canonical_calculation|12|7|2026-08-25|14,frozen_transfer|7|14|2026-07-27,12,2026-08-25,2026-09-08,canonical_calculation,11.2888,11.4,,,direction_only_control,0.1112,,flat
secondary84,always_up,canonical_calculation|12|7|2026-08-26|14,frozen_transfer|7|14|2026-07-27,12,2026-08-26,2026-09-09,canonical_calculation,11.29,11.49,,,direction_only_control,0.2000,,up
secondary84,always_up,canonical_calculation|12|7|2026-08-27|14,frozen_transfer|7|14|2026-07-27,12,2026-08-27,2026-09-10,canonical_calculation,11.2888,11.85,,,direction_only_control,0.5612,,up
