snapshot_id,company,term,date,reasons
109193,Imatran Seudun Sähkö Oy,12,2026-05-21,not_exact_fixed_segment;not_FixedPrice
109200,Porvoon Energia Oy,24,2026-05-21,not_General
109202,Omavoima Oy,24,2026-05-21,not_exact_fixed_segment;not_FixedPrice
109204,Paneliankosken Voima Oy,12,2026-05-21,not_exact_fixed_segment;not_FixedPrice
109205,Nurmijärven Sähkö Oy,24,2026-05-21,not_General
109207,Helen Oy,24,2026-05-21,not_exact_fixed_segment;not_FixedPrice
109211,Vaasan Sähkö Myynti Oy,12,2026-05-21,not_General
109214,Imatran Seudun Sähkö Oy,6,2026-05-21,not_exact_fixed_segment;not_FixedPrice
109216,Nordic Green Energy,12,2026-05-21,not_exact_fixed_segment;not_FixedPrice
109217,Pohjois-Karjalan Sähkö Oy,6,2026-05-21,not_General
109219,Keravan Energia Oy,12,2026-05-21,not_exact_fixed_segment;not_FixedPrice
109222,Lammaisten Energia Oy,24,2026-05-21,not_General
109226,Vaasan Sähkö Myynti Oy,6,2026-05-21,not_General
109228,Korpelan Energia Oy,24,2026-05-21,not_exact_fixed_segment;not_FixedPrice
109231,Koillis-Satakunnan Sähkö Oy,12,2026-05-21,not_exact_fixed_segment;not_FixedPrice
109238,Keravan Energia Oy,24,2026-05-21,not_exact_fixed_segment;not_FixedPrice
109241,Paneliankosken Voima Oy,24,2026-05-21,not_exact_fixed_segment;not_FixedPrice
109246,Oomi Oy,6,2026-05-21,not_exact_fixed_segment;not_FixedPrice
109255,Fortum Markets Oy,12,2026-05-21,not_exact_fixed_segment;not_FixedPrice
109260,Imatran Seudun Sähkö Oy,24,2026-05-21,not_exact_fixed_segment;not_FixedPrice
109262,Alajärven Sähkö Oy,12,2026-05-21,not_General
109264,Lammaisten Energia Oy,12,2026-05-21,not_exact_fixed_segment;not_FixedPrice;not_General
109275,Imatran Seudun Sähkö Oy,6,2026-05-21,not_exact_fixed_segment;not_FixedPrice
109281,Äänekosken Energia Oy,24,2026-05-21,not_General
109288,Helen Oy,12,2026-05-21,not_exact_fixed_segment;not_FixedPrice
109289,Lammaisten Energia Oy,24,2026-05-21,not_exact_fixed_segment;not_FixedPrice
109302,Köyliön-Säkylän Sähkö Oy,24,2026-05-21,not_General
109306,Kokkolan Energia Oy,12,2026-05-21,not_exact_fixed_segment;not_FixedPrice
109307,Köyliön-Säkylän Sähkö Oy,24,2026-05-21,not_General
109310,Turku Energia Oy,12,2026-05-21,not_exact_fixed_segment;not_FixedPrice
109315,Kokkolan Energia Oy,24,2026-05-21,not_exact_fixed_segment;not_FixedPrice
109319,Paneliankosken Voima Oy,24,2026-05-21,not_exact_fixed_segment;not_FixedPrice;not_General
109320,Pohjois-Karjalan Sähkö Oy,12,2026-05-21,not_General
109322,Äänekosken Energia Oy,6,2026-05-21,not_General
109324,Koillis-Satakunnan Sähkö Oy,12,2026-05-21,not_General
109325,Pohjois-Karjalan Sähkö Oy,6,2026-05-21,not_General
109326,Koillis-Satakunnan Sähkö Oy,24,2026-05-21,not_General
109330,Omavoima Oy,12,2026-05-21,not_General
109334,Koillis-Satakunnan Sähkö Oy,24,2026-05-21,not_General
109339,Vaasan Sähkö Myynti Oy,24,2026-05-21,not_exact_fixed_segment;not_FixedPrice
109342,Vaasan Sähkö Myynti Oy,24,2026-05-21,not_General
109347,Omavoima Oy,12,2026-05-21,not_General
109349,Nordic Green Energy,24,2026-05-21,not_exact_fixed_segment;not_FixedPrice
109350,Pohjois-Karjalan Sähkö Oy,12,2026-05-21,not_General
109353,Hehku Energia Oy,12,2026-05-21,not_exact_fixed_segment;not_FixedPrice
109355,Oomi Oy,12,2026-05-21,not_exact_fixed_segment;not_FixedPrice
109363,Lammaisten Energia Oy,12,2026-05-21,not_General
109368,Pohjois-Karjalan Sähkö Oy,24,2026-05-21,not_General
109375,Lammaisten Energia Oy,12,2026-05-21,not_General
109382,Köyliön-Säkylän Sähkö Oy,12,2026-05-21,not_General
109388,Fortum Markets Oy,24,2026-05-21,not_exact_fixed_segment;not_FixedPrice
109391,Nordic Green Energy,12,2026-05-21,not_exact_fixed_segment;not_FixedPrice
109396,Köyliön-Säkylän Sähkö Oy,12,2026-05-21,not_General
109398,Omavoima Oy,24,2026-05-21,not_General
109399,Alajärven Sähkö Oy,24,2026-05-21,not_General
109409,Lumme Energia,24,2026-05-21,not_exact_fixed_segment;not_FixedPrice
109412,Lammaisten Energia Oy,24,2026-05-21,not_exact_fixed_segment;not_FixedPrice;not_General
109415,Äänekosken Energia Oy,12,2026-05-21,not_General
109420,Porvoon Energia Oy,24,2026-05-21,not_General
109421,Lammaisten Energia Oy,24,2026-05-21,not_exact_fixed_segment;not_FixedPrice;not_General
109422,Äänekosken Energia Oy,12,2026-05-21,not_General
109428,Nordic Green Energy,24,2026-05-21,not_exact_fixed_segment;not_FixedPrice
109431,Lumme Energia,12,2026-05-21,not_exact_fixed_segment;not_FixedPrice
109434,Porvoon Energia Oy,12,2026-05-21,not_General
109437,Lammaisten Energia Oy,12,2026-05-21,not_exact_fixed_segment;not_FixedPrice
109441,Nurmijärven Sähkö Oy,12,2026-05-21,not_General
109443,Omavoima Oy,24,2026-05-21,not_General
109445,Keravan Energia Oy,12,2026-05-21,not_exact_fixed_segment;not_FixedPrice
109446,Nurmijärven Sähkö Oy,24,2026-05-21,not_General
109449,Keravan Energia Oy,12,2026-05-21,not_exact_fixed_segment;not_FixedPrice
109450,Paneliankosken Voima Oy,24,2026-05-21,not_General
109452,Paneliankosken Voima Oy,12,2026-05-21,not_General
109454,Keravan Energia Oy,24,2026-05-21,not_exact_fixed_segment;not_FixedPrice
109457,Koillis-Satakunnan Sähkö Oy,12,2026-05-21,not_General
109461,Koillis-Satakunnan Sähkö Oy,12,2026-05-21,not_General
109466,Paneliankosken Voima Oy,12,2026-05-21,not_exact_fixed_segment;not_FixedPrice;not_General
109470,Korpelan Energia Oy,12,2026-05-21,not_exact_fixed_segment;not_FixedPrice
109472,Lammaisten Energia Oy,12,2026-05-21,not_exact_fixed_segment;not_FixedPrice;not_General
109474,Vaasan Sähkö Myynti Oy,6,2026-05-21,not_exact_fixed_segment;not_FixedPrice
109480,Koillis-Satakunnan Sähkö Oy,24,2026-05-21,not_exact_fixed_segment;not_FixedPrice
109481,Porvoon Energia Oy,12,2026-05-22,not_General
109485,Pohjois-Karjalan Sähkö Oy,24,2026-05-22,not_General
109486,Hehku Energia Oy,24,2026-05-22,not_exact_fixed_segment;not_FixedPrice
109488,Äänekosken Energia Oy,6,2026-05-22,not_General
109490,Äänekosken Energia Oy,24,2026-05-22,not_General
109491,Nurmijärven Sähkö Oy,12,2026-05-22,not_General
109500,Porvoon Energia Oy,24,2026-05-22,not_General
109505,Vaasan Sähkö Myynti Oy,12,2026-05-22,not_exact_fixed_segment;not_FixedPrice
109506,Nurmijärven Sähkö Oy,24,2026-05-22,not_General
109509,Lammaisten Energia Oy,24,2026-05-22,not_General
109511,Oomi Oy,24,2026-05-22,not_exact_fixed_segment;not_FixedPrice
109517,Imatran Seudun Sähkö Oy,12,2026-05-22,not_exact_fixed_segment;not_FixedPrice
109524,Porvoon Energia Oy,24,2026-05-22,not_General
109526,Omavoima Oy,24,2026-05-22,not_exact_fixed_segment;not_FixedPrice
109528,Paneliankosken Voima Oy,12,2026-05-22,not_exact_fixed_segment;not_FixedPrice
109529,Nurmijärven Sähkö Oy,24,2026-05-22,not_General
109531,Helen Oy,24,2026-05-22,not_exact_fixed_segment;not_FixedPrice
109535,Vaasan Sähkö Myynti Oy,12,2026-05-22,not_General
109538,Imatran Seudun Sähkö Oy,6,2026-05-22,not_exact_fixed_segment;not_FixedPrice
109540,Nordic Green Energy,12,2026-05-22,not_exact_fixed_segment;not_FixedPrice
109541,Pohjois-Karjalan Sähkö Oy,6,2026-05-22,not_General
109543,Keravan Energia Oy,12,2026-05-22,not_exact_fixed_segment;not_FixedPrice
109546,Lammaisten Energia Oy,24,2026-05-22,not_General
109550,Vaasan Sähkö Myynti Oy,6,2026-05-22,not_General
109552,Korpelan Energia Oy,24,2026-05-22,not_exact_fixed_segment;not_FixedPrice
109555,Koillis-Satakunnan Sähkö Oy,12,2026-05-22,not_exact_fixed_segment;not_FixedPrice
109562,Keravan Energia Oy,24,2026-05-22,not_exact_fixed_segment;not_FixedPrice
109565,Paneliankosken Voima Oy,24,2026-05-22,not_exact_fixed_segment;not_FixedPrice
109578,Oomi Oy,12,2026-05-22,not_exact_fixed_segment;not_FixedPrice
109580,Fortum Markets Oy,12,2026-05-22,not_exact_fixed_segment;not_FixedPrice
109585,Imatran Seudun Sähkö Oy,24,2026-05-22,not_exact_fixed_segment;not_FixedPrice
109587,Alajärven Sähkö Oy,12,2026-05-22,not_General
109589,Lammaisten Energia Oy,12,2026-05-22,not_exact_fixed_segment;not_FixedPrice;not_General
109599,Imatran Seudun Sähkö Oy,6,2026-05-22,not_exact_fixed_segment;not_FixedPrice
109605,Äänekosken Energia Oy,24,2026-05-22,not_General
109612,Helen Oy,12,2026-05-22,not_exact_fixed_segment;not_FixedPrice
109613,Lammaisten Energia Oy,24,2026-05-22,not_exact_fixed_segment;not_FixedPrice
109627,Köyliön-Säkylän Sähkö Oy,24,2026-05-22,not_General
109631,Kokkolan Energia Oy,12,2026-05-22,not_exact_fixed_segment;not_FixedPrice
109632,Köyliön-Säkylän Sähkö Oy,24,2026-05-22,not_General
109635,Turku Energia Oy,12,2026-05-22,not_exact_fixed_segment;not_FixedPrice
109640,Kokkolan Energia Oy,24,2026-05-22,not_exact_fixed_segment;not_FixedPrice
109644,Paneliankosken Voima Oy,24,2026-05-22,not_exact_fixed_segment;not_FixedPrice;not_General
109645,Pohjois-Karjalan Sähkö Oy,12,2026-05-22,not_General
109647,Äänekosken Energia Oy,6,2026-05-22,not_General
109649,Koillis-Satakunnan Sähkö Oy,12,2026-05-22,not_General
109650,Pohjois-Karjalan Sähkö Oy,6,2026-05-22,not_General
109651,Koillis-Satakunnan Sähkö Oy,24,2026-05-22,not_General
109656,Omavoima Oy,12,2026-05-22,not_General
109660,Koillis-Satakunnan Sähkö Oy,24,2026-05-22,not_General
109665,Vaasan Sähkö Myynti Oy,24,2026-05-22,not_exact_fixed_segment;not_FixedPrice
109668,Vaasan Sähkö Myynti Oy,24,2026-05-22,not_General
109673,Omavoima Oy,12,2026-05-22,not_General
109675,Nordic Green Energy,24,2026-05-22,not_exact_fixed_segment;not_FixedPrice
109676,Pohjois-Karjalan Sähkö Oy,12,2026-05-22,not_General
109679,Hehku Energia Oy,12,2026-05-22,not_exact_fixed_segment;not_FixedPrice
109688,Lammaisten Energia Oy,12,2026-05-22,not_General
109693,Pohjois-Karjalan Sähkö Oy,24,2026-05-22,not_General
109700,Lammaisten Energia Oy,12,2026-05-22,not_General
109707,Köyliön-Säkylän Sähkö Oy,12,2026-05-22,not_General
109713,Fortum Markets Oy,24,2026-05-22,not_exact_fixed_segment;not_FixedPrice
109716,Nordic Green Energy,12,2026-05-22,not_exact_fixed_segment;not_FixedPrice
109720,Köyliön-Säkylän Sähkö Oy,12,2026-05-22,not_General
109722,Omavoima Oy,24,2026-05-22,not_General
109723,Alajärven Sähkö Oy,24,2026-05-22,not_General
109733,Lumme Energia,24,2026-05-22,not_exact_fixed_segment;not_FixedPrice
109736,Lammaisten Energia Oy,24,2026-05-22,not_exact_fixed_segment;not_FixedPrice;not_General
109738,Oomi Oy,6,2026-05-22,not_exact_fixed_segment;not_FixedPrice
109740,Äänekosken Energia Oy,12,2026-05-22,not_General
109745,Porvoon Energia Oy,24,2026-05-22,not_General
109746,Lammaisten Energia Oy,24,2026-05-22,not_exact_fixed_segment;not_FixedPrice;not_General
109747,Äänekosken Energia Oy,12,2026-05-22,not_General
109753,Nordic Green Energy,24,2026-05-22,not_exact_fixed_segment;not_FixedPrice
109756,Lumme Energia,12,2026-05-22,not_exact_fixed_segment;not_FixedPrice
109759,Porvoon Energia Oy,12,2026-05-22,not_General
109762,Lammaisten Energia Oy,12,2026-05-22,not_exact_fixed_segment;not_FixedPrice
109766,Nurmijärven Sähkö Oy,12,2026-05-22,not_General
109768,Omavoima Oy,24,2026-05-22,not_General
109770,Keravan Energia Oy,12,2026-05-22,not_exact_fixed_segment;not_FixedPrice
109771,Nurmijärven Sähkö Oy,24,2026-05-22,not_General
109774,Keravan Energia Oy,12,2026-05-22,not_exact_fixed_segment;not_FixedPrice
109775,Paneliankosken Voima Oy,24,2026-05-22,not_General
109777,Paneliankosken Voima Oy,12,2026-05-22,not_General
109779,Keravan Energia Oy,24,2026-05-22,not_exact_fixed_segment;not_FixedPrice
109782,Koillis-Satakunnan Sähkö Oy,12,2026-05-22,not_General
109786,Koillis-Satakunnan Sähkö Oy,12,2026-05-22,not_General
109791,Paneliankosken Voima Oy,12,2026-05-22,not_exact_fixed_segment;not_FixedPrice;not_General
109795,Korpelan Energia Oy,12,2026-05-22,not_exact_fixed_segment;not_FixedPrice
109797,Lammaisten Energia Oy,12,2026-05-22,not_exact_fixed_segment;not_FixedPrice;not_General
109799,Vaasan Sähkö Myynti Oy,6,2026-05-22,not_exact_fixed_segment;not_FixedPrice
109805,Koillis-Satakunnan Sähkö Oy,24,2026-05-22,not_exact_fixed_segment;not_FixedPrice
109806,Porvoon Energia Oy,12,2026-05-23,not_General
109809,Pohjois-Karjalan Sähkö Oy,24,2026-05-23,not_General
109810,Hehku Energia Oy,24,2026-05-23,not_exact_fixed_segment;not_FixedPrice
109812,Äänekosken Energia Oy,6,2026-05-23,not_General
109814,Äänekosken Energia Oy,24,2026-05-23,not_General
109815,Nurmijärven Sähkö Oy,12,2026-05-23,not_General
109824,Porvoon Energia Oy,24,2026-05-23,not_General
109829,Vaasan Sähkö Myynti Oy,12,2026-05-23,not_exact_fixed_segment;not_FixedPrice
109830,Nurmijärven Sähkö Oy,24,2026-05-23,not_General
109833,Lammaisten Energia Oy,24,2026-05-23,not_General
109835,Oomi Oy,24,2026-05-23,not_exact_fixed_segment;not_FixedPrice
109848,Porvoon Energia Oy,24,2026-05-23,not_General
109850,Omavoima Oy,24,2026-05-23,not_exact_fixed_segment;not_FixedPrice
109852,Paneliankosken Voima Oy,12,2026-05-23,not_exact_fixed_segment;not_FixedPrice
109853,Nurmijärven Sähkö Oy,24,2026-05-23,not_General
109855,Helen Oy,24,2026-05-23,not_exact_fixed_segment;not_FixedPrice
109859,Vaasan Sähkö Myynti Oy,12,2026-05-23,not_General
109863,Nordic Green Energy,12,2026-05-23,not_exact_fixed_segment;not_FixedPrice
109864,Pohjois-Karjalan Sähkö Oy,6,2026-05-23,not_General
109866,Keravan Energia Oy,12,2026-05-23,not_exact_fixed_segment;not_FixedPrice
109869,Lammaisten Energia Oy,24,2026-05-23,not_General
109873,Vaasan Sähkö Myynti Oy,6,2026-05-23,not_General
109875,Korpelan Energia Oy,24,2026-05-23,not_exact_fixed_segment;not_FixedPrice
109878,Koillis-Satakunnan Sähkö Oy,12,2026-05-23,not_exact_fixed_segment;not_FixedPrice
109884,Keravan Energia Oy,24,2026-05-23,not_exact_fixed_segment;not_FixedPrice
109887,Paneliankosken Voima Oy,24,2026-05-23,not_exact_fixed_segment;not_FixedPrice
109899,Oomi Oy,12,2026-05-23,not_exact_fixed_segment;not_FixedPrice
109901,Fortum Markets Oy,12,2026-05-23,not_exact_fixed_segment;not_FixedPrice
109906,Imatran Seudun Sähkö Oy,24,2026-05-23,not_exact_fixed_segment;not_FixedPrice
109908,Alajärven Sähkö Oy,12,2026-05-23,not_General
109910,Lammaisten Energia Oy,12,2026-05-23,not_exact_fixed_segment;not_FixedPrice;not_General
109920,Imatran Seudun Sähkö Oy,12,2026-05-23,not_exact_fixed_segment;not_FixedPrice
109921,Imatran Seudun Sähkö Oy,6,2026-05-23,not_exact_fixed_segment;not_FixedPrice
109927,Äänekosken Energia Oy,24,2026-05-23,not_General
109935,Helen Oy,12,2026-05-23,not_exact_fixed_segment;not_FixedPrice
109936,Lammaisten Energia Oy,24,2026-05-23,not_exact_fixed_segment;not_FixedPrice
109947,Imatran Seudun Sähkö Oy,6,2026-05-23,not_exact_fixed_segment;not_FixedPrice
109951,Köyliön-Säkylän Sähkö Oy,24,2026-05-23,not_General
109955,Kokkolan Energia Oy,12,2026-05-23,not_exact_fixed_segment;not_FixedPrice
109956,Köyliön-Säkylän Sähkö Oy,24,2026-05-23,not_General
109959,Turku Energia Oy,12,2026-05-23,not_exact_fixed_segment;not_FixedPrice
109964,Kokkolan Energia Oy,24,2026-05-23,not_exact_fixed_segment;not_FixedPrice
109968,Paneliankosken Voima Oy,24,2026-05-23,not_exact_fixed_segment;not_FixedPrice;not_General
109969,Pohjois-Karjalan Sähkö Oy,12,2026-05-23,not_General
109971,Äänekosken Energia Oy,6,2026-05-23,not_General
109973,Koillis-Satakunnan Sähkö Oy,12,2026-05-23,not_General
109974,Pohjois-Karjalan Sähkö Oy,6,2026-05-23,not_General
109975,Koillis-Satakunnan Sähkö Oy,24,2026-05-23,not_General
109977,Lumme Energia,12,2026-05-23,not_exact_fixed_segment;not_FixedPrice
109981,Omavoima Oy,12,2026-05-23,not_General
109985,Koillis-Satakunnan Sähkö Oy,24,2026-05-23,not_General
109991,Vaasan Sähkö Myynti Oy,24,2026-05-23,not_exact_fixed_segment;not_FixedPrice
109994,Vaasan Sähkö Myynti Oy,24,2026-05-23,not_General
109999,Omavoima Oy,12,2026-05-23,not_General
110001,Nordic Green Energy,24,2026-05-23,not_exact_fixed_segment;not_FixedPrice
110002,Pohjois-Karjalan Sähkö Oy,12,2026-05-23,not_General
110005,Hehku Energia Oy,12,2026-05-23,not_exact_fixed_segment;not_FixedPrice
110014,Lammaisten Energia Oy,12,2026-05-23,not_General
110019,Pohjois-Karjalan Sähkö Oy,24,2026-05-23,not_General
110025,Lammaisten Energia Oy,12,2026-05-23,not_General
110032,Köyliön-Säkylän Sähkö Oy,12,2026-05-23,not_General
110038,Fortum Markets Oy,24,2026-05-23,not_exact_fixed_segment;not_FixedPrice
110041,Nordic Green Energy,12,2026-05-23,not_exact_fixed_segment;not_FixedPrice
110045,Köyliön-Säkylän Sähkö Oy,12,2026-05-23,not_General
110047,Omavoima Oy,24,2026-05-23,not_General
110048,Alajärven Sähkö Oy,24,2026-05-23,not_General
110061,Lammaisten Energia Oy,24,2026-05-23,not_exact_fixed_segment;not_FixedPrice;not_General
110063,Oomi Oy,6,2026-05-23,not_exact_fixed_segment;not_FixedPrice
110064,Äänekosken Energia Oy,12,2026-05-23,not_General
110069,Porvoon Energia Oy,24,2026-05-23,not_General
110070,Lammaisten Energia Oy,24,2026-05-23,not_exact_fixed_segment;not_FixedPrice;not_General
110071,Äänekosken Energia Oy,12,2026-05-23,not_General
110078,Nordic Green Energy,24,2026-05-23,not_exact_fixed_segment;not_FixedPrice
110083,Porvoon Energia Oy,12,2026-05-23,not_General
110086,Lammaisten Energia Oy,12,2026-05-23,not_exact_fixed_segment;not_FixedPrice
110090,Nurmijärven Sähkö Oy,12,2026-05-23,not_General
110092,Omavoima Oy,24,2026-05-23,not_General
110094,Keravan Energia Oy,12,2026-05-23,not_exact_fixed_segment;not_FixedPrice
110095,Nurmijärven Sähkö Oy,24,2026-05-23,not_General
110098,Keravan Energia Oy,12,2026-05-23,not_exact_fixed_segment;not_FixedPrice
110099,Paneliankosken Voima Oy,24,2026-05-23,not_General
110101,Paneliankosken Voima Oy,12,2026-05-23,not_General
110103,Keravan Energia Oy,24,2026-05-23,not_exact_fixed_segment;not_FixedPrice
110106,Koillis-Satakunnan Sähkö Oy,12,2026-05-23,not_General
110107,Lumme Energia,24,2026-05-23,not_exact_fixed_segment;not_FixedPrice
110111,Koillis-Satakunnan Sähkö Oy,12,2026-05-23,not_General
110116,Paneliankosken Voima Oy,12,2026-05-23,not_exact_fixed_segment;not_FixedPrice;not_General
110120,Korpelan Energia Oy,12,2026-05-23,not_exact_fixed_segment;not_FixedPrice
110122,Lammaisten Energia Oy,12,2026-05-23,not_exact_fixed_segment;not_FixedPrice;not_General
110124,Vaasan Sähkö Myynti Oy,6,2026-05-23,not_exact_fixed_segment;not_FixedPrice
110130,Koillis-Satakunnan Sähkö Oy,24,2026-05-23,not_exact_fixed_segment;not_FixedPrice
110131,Porvoon Energia Oy,12,2026-05-24,not_General
110134,Pohjois-Karjalan Sähkö Oy,24,2026-05-24,not_General
110135,Hehku Energia Oy,24,2026-05-24,not_exact_fixed_segment;not_FixedPrice
110137,Äänekosken Energia Oy,6,2026-05-24,not_General
110139,Äänekosken Energia Oy,24,2026-05-24,not_General
110140,Nurmijärven Sähkö Oy,12,2026-05-24,not_General
110149,Porvoon Energia Oy,24,2026-05-24,not_General
110154,Vaasan Sähkö Myynti Oy,12,2026-05-24,not_exact_fixed_segment;not_FixedPrice
110155,Nurmijärven Sähkö Oy,24,2026-05-24,not_General
110158,Lammaisten Energia Oy,24,2026-05-24,not_General
110160,Oomi Oy,24,2026-05-24,not_exact_fixed_segment;not_FixedPrice
110173,Porvoon Energia Oy,24,2026-05-24,not_General
110175,Omavoima Oy,24,2026-05-24,not_exact_fixed_segment;not_FixedPrice
110177,Paneliankosken Voima Oy,12,2026-05-24,not_exact_fixed_segment;not_FixedPrice
110178,Nurmijärven Sähkö Oy,24,2026-05-24,not_General
110180,Helen Oy,24,2026-05-24,not_exact_fixed_segment;not_FixedPrice
110184,Vaasan Sähkö Myynti Oy,12,2026-05-24,not_General
110188,Nordic Green Energy,12,2026-05-24,not_exact_fixed_segment;not_FixedPrice
110189,Pohjois-Karjalan Sähkö Oy,6,2026-05-24,not_General
110191,Keravan Energia Oy,12,2026-05-24,not_exact_fixed_segment;not_FixedPrice
